구분,질문,답변
전세,현재 집 알아보고있는데 공인중개사 자체에 전세보증보험이 가입되어있다고 따로 가입 안해도 된다고하는데 맞나요?,1.그렇지않습니다.특약에기재한 안심전세대출에한한것이므로  부동산에서 협동조함대출은 해당되지 않습니다.​2.부동산에서 권유하는것은 금리가높은데 할이유가 없는것입니다.자꾸강요하면 등록관청 부동산관리팀에 신고한다고하면 되고 ..그래도한다먄 신고하세요​3.부동산의 신의성실의의무가있는데 공인중개사라는사람이 어찌고객이 불리한데 지기욕심만차리는지한심스럽습니다.
전세,"먼저 본인은 임차인입니다. 현재 부동산 전세계약을 진행하였고 대출 과정에서 부동산의 중개로 특정 금융기관 이용을 강요받고 있습니다.아래 계약의 특약 사항입니다.- 위 부동산은 현재 매매계약 진행중임을 확인함 (매매계약서 첨부)- 임차인은 직접 방문하여 현시설물 상태인지하고 진행하는 계약임 (등기사항전부증명서 첨부)- 임대인은 임차인의 대항력 및 확정일자 권리를 갖추기 전까지 일체 추가적으로 권리 설정변동이 없어야 한다. 설정 시 본 계약은 소급하여 무효로 하고 수령된금액을 전부 임차인에게 즉시 반환하기로 한다.- 임대인은 임차인의 HUG안심전세자금대출 및 HUG전세금반환보증보험 적극 협조하기로 하며 또한 임차인도 금융기관의 자서일정에 차질 없이 적극 협조 해야한다.- HUG안심전세자금대출 및 HUG전세금반환보증보험이 임대인의 사유 및 목적물의 하자로 인해 가입 불가시 본 계약은 소급하여 무효로 하며, 수령받은금액을 임차인에게 즉시 전부 반환하기로 한다. 단 임차인 귀책사유(신용도하락, 대출부결을 위한 고의적 행동, 단순변심 등)인 경우 제외한다.- 계약기간 만기전 퇴실시 중개보수료는 임차인이 부담하고, 다음 임차인을 구한다.- 관리비 및 기타공과금 정산은 잔금일에 임대인이 정산하기로 한다.- 현 시설물을 임차인의 고의나 실수로 파손시 임차인이 배상하기로 한다. 임대차 기간 만료로 퇴거시에도 동일하다. 단 중대한 하자는 임대인측에서 수리하기로 한다.- 임차인은 계약만기일 3개월전에 재계약여부 또는 미리 계약해지를 임대인에게 통보한다. 미통보시 자동연장이 될수 있음(문자, 내용 증명 등)- 잔금일은 은행 대출 승인 여부나 상호간의 협의에 따라 변경될 수 있음을 확인한다.- 계약금 및 중도금, 잔금은 임대인 계좌 로 이체키로 한다.현재 부동산에서는 특정 협동조합 금융기관에서 대출을 받을 것을 요구하고 있습니다.다만 해당 금융기관의 금리가 지나치게 높아 금리우대등 이자율이 적정한 1금융권에서 대출을 받겠다고 하였으나, 해당 금융기관에서 대출이 나오지 않는 경우 무조건 자신들이 지정한 금융기관을 이용해야 한다고 합니다.원하는 금융기관에서 대출이 나오지 않더라도 부동산이 중개한 은행에서 대출이 가능하다면 계약 파기로 인한 계약금 반환이 어려운지 문의 드립니다.감사합니다.","부동산 전세 매물을 개별적으로 인터넷에 올리는 방법은 여러 가지가 있습니다. 일반적으로 매물을 더 많은 고객에게 홍보하기 위해 다음과 같은 방법을 사용합니다.​부동산 전문 사이트: 다양한 부동산 전문 사이트에서 전세 매물을 등록하고 홍보할 수 있습니다."
전세,"안녕하세요 ~ 공인중개사무소에 전세 매물을 올려놓았는데,혹시 인터넷에 개별적으로 매물 올리는 방법도 있는지 문의드려요 ~","매매가와 전세가가 동일하면문제가 생겼을 때 질문자님의 전세금을 보호 받지 못할 가능성이 있습니다.​매매거래가 동시에 이뤄지는 걸 보아 갭투자의 가능성도 높구요​이것도 역시 제 개인적인 생각이지만 은행대출보다전세보증보험 가입이 가능한 집에 들어가시는 걸 추천합니다."
전세,전세계약 만기 2달 전에 재계약 의사사 없음을 알려야 세입자가 손해보지않는다는 것은 알고있습니다.만기 6개월 전에 사정으로 인해서 집을 빼야돼서 재계약 없이 다시 들어올 세입자를 구하고있는 중인데요 부동산 분위기때매 안구해지고 있습니다. 원래 만기 한참 전에 뺄때는 중개수수료를 제가 부담해야되는걸루아는데 만기 시점 몇개월 전부터 임대인 부담으로 넘어가나요? 2달 전부터 인가요? 예를 들어 10월 말일이 만기면 8월 말부터는 집주인이 수수료 부담하는건가요? 정확히 기간을 알고싶어 문의드립니다.,"전세계약 만기 전 중개수수료는 일반적으로 재계약하지 않을 의사를 밝히는 기준에 따라 달라집니다. 만약, 세입자가 2달 전까지 재계약 의사를 밝히지 않는다면, 부동산 중개사와 이를 중개로 매칭되었을 때 중개수수료를 부담하게 됩니다.  대신, 만기 6개월 전으로부터 재계약 의사를 밝혔다면 임대인이 중개수수료를 부담합니다. 만기 시점은 집주인이 중개수수료를 부담하는 시점이며, 10월 말일이 만기라면 이전 6개월간의 기간에 해당합니다.   따라서, 4월부터는 임대인이 중개수수료를 부담하게 됩니다."
전세,"전세 계약 2년이 도래를 하는 시점이 와서 계약 연장을 해야하는데, 기존 전세 계약과 조건을 바꿔 연장 계약을 진행하려면 부동산을 끼고 계약을 하는지개인 간 거래로 가능한지 지식인분들 도움 요청바랍니다.기존 전세 계약 3.5억원에서변견 계약 1.5억원/월 50만원 반전세 계약으로 변경시기존 계약서에 기입만해서 연장 가능한 부분인지 아니면,새로 부동산끼고 해야는지 궁금하네요","전세보증보험은 전세계약 시에 전세금을 대신하여 보증해주는 보험입니다. 일반적으로 전세보증보험은 전세금의 일정 비율을 보증해주는데, 집주인이 75%를 부담하고 입주자가 25%를 부담하는 경우도 있습니다. 따라서, 집주인이 입금 계좌를 제공하고 18만원을 입금하라는 것은 일반적인 경우입니다.​전세금액이 9천이고 보증금액이 2억7천으로 잡혀있다는 것은 전세금의 30배에 해당하는 보증금액을 가입한 것으로 보입니다. 이는 전세보증보험 가입 시에 전세금의 일정 비율에 따라 보증금액이 결정되는데, 일반적으로 30배 정도로 설정됩니다. 이 보증금액은 전세금을 대신하여 입주자의 권익을 보호하기 위한 것입니다.​전세보증보험에 대한 자세한 내용은 해당 보험사나 중개업소에 문의하시는 것이 좋습니다."
전세,이번에 전세집을 구햇는데 보증보험 들어준다햇거든요집주인이 75프로 제가 25프로라고 들엇어요입금 계좌가 집주인 계좌던데 이게 맞나요?18만원정도 집주인 계좌로 입금하라던데 맞아요?전세금액이 9천인데 보증금액은 2억7천으로 잡혀잇던데 이건 뭐에요?,"전세보증보험은 전세계약 시에 전세금을 대신하여 보증해주는 보험입니다. 일반적으로 전세보증보험은 전세금의 일정 비율을 보증해주는데, 집주인이 75%를 부담하고 입주자가 25%를 부담하는 경우도 있습니다. 따라서, 집주인이 입금 계좌를 제공하고 18만원을 입금하라는 것은 일반적인 경우입니다.​전세금액이 9천이고 보증금액이 2억7천으로 잡혀있다는 것은 전세금의 30배에 해당하는 보증금액을 가입한 것으로 보입니다. 이는 전세보증보험 가입 시에 전세금의 일정 비율에 따라 보증금액이 결정되는데, 일반적으로 30배 정도로 설정됩니다. 이 보증금액은 전세금을 대신하여 입주자의 권익을 보호하기 위한 것입니다.​전세보증보험에 대한 자세한 내용은 해당 보험사나 중개업소에 문의하시는 것이 좋습니다."
전세,"현재 아파트 전세 1.3억 보증금으로 4년(임차갱신권사용) 거주가 다음달에 만료될예정입니다. 현재 대출은 중기청전세대출 1억있는 상태이구요.지난주 신규계약으로 시세반영하여 2.5억으로 보증금을 증액하였는데, 중기청 전세대출은 이제 조건이 안되어 제 돈으로 1억원 대출상환을 하고 타은행에서 전세대출을 신규로 하려고 하는데요. 동일 임대인, 동일 목적물일경우에는 재계약? 으로 간주되어 기존 보증금에서 증액분만 대출이 된다는 말을 들었는데 기존 은행 중기청 대출을 제 돈으로 상환하고 타 은행에서 대출을 할때도 이 조항이 적용되나요? (LTV80% 적용하여 2억원 대출하고자 합니다)","묵시적 갱신으로 살다가 나오는 경우에는 3개월 후에 나올 수 있습니다. 8월에 나간다고 했으면 11월에 나올 수 있습니다.7월에 나간다고 했어야 3개월 후인 10월에 나올 수 있습니다.그 전에 임차인이 안 구해지면 나갈 수 없습니다.​ 전세자금 대출이 안 되는 건물이면 전세 들어올 사람을 구하기는 쉽지 않습니다.    전세자금 대출이 가능한 건물도 대출 이자가 비싸서 요즘 전세 구하는 수요도 없습니다.    법으로는 3개월 후이지만, 현실적으로는 오래 걸릴 가능성이 높습니다."
전세,부동산전세만기 후 전세가 안나가 세입자가 안구해질 때!!? 현재 부동산전세만기 되었는데 계약기간 2년 지났음에도 계속 살고 있는 상황입니다.이제 이사를 가려고 하니 집주인이 다음세입자를 구해오라고 하더라구요.저희는 10월이나 11월에는 이사를 가야하는 상황입니다...혹시 그때까지도 전세입자가 안구해졌을 때 집주인이 전세금액을 안돌려준다면 어떻게 해야할까요?그래도 전세금액 안올리고 꽤 살았는데 마지막 마무리까지 무탈하게 보냈으면 좋겠네요ㅠ여기는 근린시설 건물이라 전세대출이 어려운걸로 알고 있습니다따로 전세보증? 같은것도 안했습니다.,"우선 3개월 이전에 임대인, 임차인 계약연장에 대한 의사소통을 한 것이기에 묵시적 갱신은 아닙니다.​기존에 연장시에 계약갱신청구권 사용없이 연장 한 거라면, 갱신청구권 1회 사용이 가능 합니다.갱신청구권 사용에 의한 갱신계약일 경우 5%이내 증액은 안됩니다."
전세,"안녕하세요  부동산 전세 연장 관련 질문이 있는데요.전세 연장을 1회 진행을 하여 4년 가까이 전세를 살고 있습니다.전세 계약 만료일은 7월22일입니다.계약일 약 3개월 이전 임대인이 연락이 와서 전세 연장을 할꺼냐 묻길래할려고 한다고 하니까 그럼 계약만료일 전에 계약다시 하자고 하였습니다.그런데 금일 갑자기 임대인이 연락이 와서 주변 시세에 맞추어 전세금을 올려 달라고 하네요.계약 만료일 2개월이 남지 않은 상황에 갑자기 연락와서 당황스럽습니다.2개월이 남지 않은 상황이면 묵시적 연장으로 되는걸로 알고 있습니다만, 제가 아는것이 맞는지.아니면 임대인이 얘기 한대로 금액을 올려줘야 하는지 알고 싶습니다.금액이 아주 많이 커서 질문 드립니다. 상세한 답변 부탁 드립니다.","주인이 아버지명의로 계약했으면, 아버지한테 5억을 받고 아버지한테 5억을 줍니다.님이 아버지한테 2억 이체하고 아버지가 5억을 주는 식으로 해야겠죠집주인이 계약서상의 상대방에게 계약서상의 돈을 받아야 하기 때문에아마도 님이 2억 따로 지급하고 돌려줄때도 따로 2억 챙겨서 주길 원하지 않을껍니다.아님 계약서에 특약으로 적으시면 됩니다. 님 명의로 2억 지급하고 돌려줄떄도 2억은 님한테 준다고..."
전세,"안녕하세요.부동산 전세계약할 때예를 들어 5억 이라면,아버지 3억, 저 2억 등 이런 식으로 나누어 지불해도 되나요?전세 기간 끝나고 돈을 다시 돌려받을 때 각각 돌려받을 수 있는지도 궁금합니다.명의는 아버지 명의로 계약하려 합니다.","중개업소에서 직원들 포함한 중개업자가 중개를 하면서 공인중개사법을 위반 시 절차를 밟아 신고 시는 그 중개업소의 위법행위자는 형사처벌이나 행정처분을 받을 수도 있으며,중개업자의 고의나 과실로 의뢰인에게 손해를 끼친 경우는 그 중개업자와 가입된 보험이나 공제를 공동으로 상대하여 의뢰인은 개인중개업소라면 1억 원 내에서 손해배상 청구가 가능합니다.​서루 준비 등이 공인중개사법의 위반 여부는 면밀한 검토가 필요할 것으로 보입니다.임대인이 의무를 위반한 것인지 중개업자가 법을 위반한 것이거나 사후써비스를 하지 않고 있는지 등 좀 더 검토한 후 더 강력히 요구해 보고 그래도 신속히 결론이 안 나면 적절한 조치를 하시길 권고합니다."
전세,전세보증가입하기위해서 부동산에 필요한 서류를 요청했는데 건물주가 변경되면서 전입세대열람서를 떼달라고 해서 드렸는데 ....건물주 도장을 새로 찍어야해서 입주민들이 계약한각자 부동산에 연락을 해야한다면서(?)서류를 보름넘게 보내주지않고 있습니다처음 계약할때부터 전세보증가입할수 있는 집으로 알아봤고 계약서상에도 적혀있어요공인중개사분들 부동산관련 지식있으신 분들ㅜㅜㅜ원래 건물주가 변경되면 전세보증가입하기위한서류 준비하는데 오래걸리나요????ㅠㅠ원래 전화도 잘 안 받고 문자도 읽씹 하고그러나요????????ㅠㅠ,"중개업소에서 직원들 포함한 중개업자가 중개를 하면서 공인중개사법을 위반 시 절차를 밟아 신고 시는 그 중개업소의 위법행위자는 형사처벌이나 행정처분을 받을 수도 있으며,중개업자의 고의나 과실로 의뢰인에게 손해를 끼친 경우는 그 중개업자와 가입된 보험이나 공제를 공동으로 상대하여 의뢰인은 개인중개업소라면 1억 원 내에서 손해배상 청구가 가능합니다.​서루 준비 등이 공인중개사법의 위반 여부는 면밀한 검토가 필요할 것으로 보입니다.임대인이 의무를 위반한 것인지 중개업자가 법을 위반한 것이거나 사후써비스를 하지 않고 있는지 등 좀 더 검토한 후 더 강력히 요구해 보고 그래도 신속히 결론이 안 나면 적절한 조치를 하시길 권고합니다."
전세,"전세 원룸 2년 계약이 만료되고 자동으로 연장되었겠거니 했는데 계약만료일 2주 후에 집주인에게서 월세로 돌리겠다는 통보를 받았습니다. 말씨름 하기싫어 차차 집알아보고있고, 바로 빼줄수도 있을거 같은데 이사비용은 받고 이사를 가고싶습니다. 이럴땐 보통 얼마를 받아야 적당할까요? 전세금 4000입니다.","​신탁회사에 담보신탁을 맡긴 곳인것 같습니다.​임대인이 전세보증금으로 신탁말소만 한다면, 은행 대출과 똑같다고 보시면 됩니다.​해당 신탁원부 확인하시고,​잔금일에 동시에 신탁말소하는 사항까지 체크 하신다면​큰 문제 없습니다."
전세,다세대주택에 전세계약을 하려고보니 등기부등본에 신탁회사가 소유주였습니다. 부동산에서는 깨끗한곳이라고 해서 계약금 지급을 했는데 따로 알아보니 부동산 원래 소유주랑 계약하는것이아니라 신탁회사 현제 소유쥬랑 ㄱㅖ약을 해야한다고 하더라구요? 그래서 중개인분께말씀드리니 그럼 신탁회사랑 계약을 할수있게해주겠다고하셨고 몇일후 계약 할때 5프로를 입금하면 그다음 신탁을 말소한다고 하샸습니다. 그럼저는 이대로 신탁회사랑 계약하고 이후 집주인이 신탁을 말소하면 그이후 잔금을 보낼때 말소가되어있으니 원소유자 집주인과 계약하며 잔금을 보내면 되는건가요? ㅜㅜ ****제대로된 답변 부탁드립니다. 링크 같은거 남기지말아주세요 부탁합니다.****^,"보증금을 보호받을 수 있는 방법은 없고 다른 물건을 알아보시는 것이 적절해 보입니다. 가능합니다. 가능합니다. 그러나 은행대출의 한계를 분명히 해야 합니다. 1금융권인지, 아니면 청년대출인지 등입니다.4. 임대인측의 계약금 및 전세보증금 반환 거부시 임차인은 민사소송 및 손해배상을 청구 한다* 변호사선임/각종 기회비용 등 포함==> 특약조건을 반영하지 않는다하여도 법적으로 가능한 사안입니다.5. 본 계약은 대리인의 대리계약시 전체적 대리권 행사로 본다 즉 이에 따른 제반사항 전체에 대한 책임을 감수 한다* 민법 해당내용 및 판례 참조==> 가능합니다.6.해당 계약의 모든 제반사항에 대한 문제 발생에 임대인은 협조 하며 거부권 행사 시 임차인이 부동산법, 민법, 형사법으로 판례를 참고하여 법적조치 가능 함을 감수한다==> 당연히 요구할 수 있는 사안입니다."
전세,"아래 특약은 직접 작성 내용입니다집계약 진행중인 곳이 다가구라 허그 가입에 안될시 특약에 대해 쓴 내용이며그리고 계약을 진행하면서 부동산 중개업자가 직접 대리자 역활을했는데 위임장에는 임대인의 대리인이 아니었던 점이 이상하게 생각되어재계약 요구 했으며 이에 따른 추가적 특약사항을 넣은겁니다한번 봐주시고 고치면 될 부분 피드백 부탁드립니다1. 임차인은 hug 보증보험 보호를 받아야만 하며 보증보험 부결시 법적효력을 지닌 별도 반환증을 교부한다* 사업주 또는 회사를 통한 반환증 2. 임대인의 명의 이동시 전세보증금 반환 또는 명의 변경자와 재계약한다 3. 전세대출의 임차인의 문제가 아닌 해당 물건으로 인한 은행대출 부결시에는 계약금을 반환한다4. 임대인측의 계약금 및 전세보증금 반환 거부시 임차인은 민사소송 및 손해배상을 청구 한다* 변호사선임/각종 기회비용 등 포함5. 본 계약은 대리인의 대리계약시 전체적 대리권 행사로 본다 즉 이에 따른 제반사항 전체에 대한 책임을 감수 한다 * 민법 해당내용 및 판례 참조6.해당 계약의 모든 제반사항에 대한 문제 발생에 임대인은 협조 하며 거부권 행사 시 임차인이 부동산법, 민법, 형사법으로 판례를 참고하여 법적조치 가능 함을 감수한다문구에서 수정해야할 사항 또는 추가해야 할 것들을 문의 드립니다또한 부동산 업자에게 제 3자에게 손해배상 가능한 문구 도 부탁드립니다",일반적으로는​이름. 주민번호. 연락처​요구합니다.​계약서에 들어가는 부분이니​부동산 가서 알려줘도 됩니다.
전세,내일 부동산에서 전세 계약을 진행하는데요문자로 신분증 앞면 사진을 요구하셔서요이게 통상적인건가요?,일반적으로는​이름. 주민번호. 연락처​요구합니다.​계약서에 들어가는 부분이니​부동산 가서 알려줘도 됩니다.
전세,"오피스텔 전세 계약 관련해서 몇가지 질문드립니다 제발 도와주세요...!!!!!!!  특이사항 : 1)  첫 신규 계약 시에 보증금보험을 들지 않았는데 이번에 재계약을 하면서 보증금 보험을 가입하고, 2) 대출상품도 다른 상품으로 갈아타려고 합니다. (청년전세대출 7천+신용대출1억 -> 청년전세만 1억7천) 3) 임대인이 2년 계약 기간 내에 한 번 변경되었습니다. (새 임대인이 제 전세금을 끼고 오피스텔 매매)-> 이런 경우에 별도의 절차나 중개인이 필요한가요?1. 2년 전세계약 만기가 4월인데, 임대인으로부터 계속 거주할 것인지 묻는 연락이 3월에 왔다면, 이러한 경우 '만기 전 2달 전' 성립이 안되기 때문에 묵시적 갱신에 속하는게 맞나요?2. 위와 같이 '묵시적 갱신' 으로 재계약 하는 경우, 별도의 계약서를 작성해야하는지, 특히 부동산을 끼고 복비를 내면서 진행을 해야 하는 건지 궁금합니다. 3. 위와 같은 상황에서 재계약 시 확정일자를 새로 받아야 하나요?너무 복잡해서 질문하는 것도 힘드네요..ㅠㅠㅠ부동산 전문가분 제발 도와주세요 ㅠㅠ","2년 전세계약 만기가 4월인데, 임대인으로부터 계속 거주할 것인지 묻는 연락이 3월에 왔다면, 이러한 경우 '만기 전 2달 전' 성립이 안되기 때문에 묵시적 갱신에 속하는게 맞나요?​묵시적갱신 맞습니다. ​2. 위와 같이 '묵시적 갱신' 으로 재계약 하는 경우, 별도의 계약서를 작성해야하는지, 특히 부동산을 끼고 복비를 내면서 진행을 해야 하는 건지 궁금합니다. ​계약서를 작성하면 묵시적갱신이 아니라 재계약이 됩니다. 계약서를 작성하지 않아야 합니다.​3. 위와 같은 상황에서 재계약 시 확정일자를 새로 받아야 하나요?​기존계약서의 확정일자로 인정이 되므로 기존 계약서를 잘 보관하시면 됩니다."
전세,상속 부동산 전세보증금 반환 질문에 대해 궁금한 점이 있습니다 아파트 전세를 주고 나서 아버지가 편찮으셔서 매매를 내놓고 계약금과 일부 금액을 받은 후 아버지가 사망하셨습니다    상속등기는 형제 3명 협의 분할로  진행 중이며      잔금일자에  새로운 매도인이  대표 상속인에게 입금을 해서 보증금 반환 후 남은 금액을 협의분할 지분 만큼 분배 해도되는지         아니면    협의분할에 적혀 있는 상속인 3명에게 각자 입금을 하고 그 지분만큼 세입자 에게 입금을 해야하는지   궁금합니다 추가로   새로운 집주인이  상속등기인에게 입금을 먼저 안하고    세입자에게 전세 보증금을 돌려주고  남은 차액을 상속등기인 지분만큼 입금을 받아야하나요??,"부동산 수수료나 다른 문제는 계약서에 명시되어 있는 내용에 따라 다를 수 있습니다. 따라서, 집주인이 하는 부동산과 함께 진행할 경우에는 계약서를 잘 확인하고, 추가적인 비용이나 조건에 대해 상담을 받는 것이 좋습니다. 또한, 부동산 전문가나 변호사와 상담하여 자세한 정보를 얻는 것이 좋습니다.​"
전세,부동산 최초 가계약 시 1곳을 통해서 진행을 했는데.가계약 후 전화가 와서. 집주인이 하는 부동산이 있는데 그곳하고 같이 진행을 한다고 하였습니다.이럴 경우 부동산 수수료라거나. 다른 문제가 되는 부분이 있는지 궁금합니다.,법무사입니다. 그렇습니다.
전세,"부동산점유이전금지가처분 서류를 받은 후 채권자 분이 다시 무슨 소송을 하실 경우 제가 준비해야 할  소송은 어떤 부분일까요?  집주인과 관리인 의 문제 일거 같은데 제가 피해를 보는 거 같아서요. ( 전세 계약서 확정 일자는 받아 놨습니다.)전세 계약이 2년이 흘러서 저 같은 경우엔 묵시적 갱신으로 알고 지내 오던 중  부동산점유 가처분 서류를 받고 집행관이 다녀 갔거든요.저 같은 경우엔 집 주인의 위임장과 인감 증명서를 보고 계약 한 건데 ( 위임장. 인감을 가라 로 만든 거 같아요.) 집 주인 분이 관리인에게 위임 한 거니. 관리인 분이 표현 대리를 한거 같긴 한데..알고 보았더니 저 같은 경우가 이 건물에 몇 가구가 더 있더라구요. 이 경우 ( 부동산점유이전금지가처분서류를 받았는데..)  전 어찌해야 할지..? 그냥 있어도 되는지.. 아님..법을 아시는 분들이랑 준비해야 할지 모르겠네요,그냥 있어도 되는지..아니면 법원에 가서 집 주인이 실력 행사 전 미리 소송을 해야 할지요... 소송을 해야 한다면 어떤 소송을 해야 하는지 도요..알려 주세요.다른 세대엔 명도 소송이 들어와서 소송을 하고 있는데, 전 그냥 가만히 있어도 될지..소송 들어 오기전 까지 가만히 있었다고 피해 보는건 없는지요? 소송한 사람만 돈을 주고 전 빠지게 되는지..","1.전세계약중에 나가도 되는지기본적으로 2년 계약 하고 들어간건데, 그걸 위반하는겁니다.하지만 나갈 순 있습니다.새로운 세입자를 구하던가(구해지면 전세금 받을 수 있음), 아니면 실거주를 안하는 방법(전세금은 2년 계약 만료되면 받음)입니다.​2. 원래 전세금을 바로못받으면 어떻게해야되는지  계약기간 전에 나가는거기 때문에 새로운 세입자가 없다면 임대인도 방법이 없습니다.임대인이 돈이 많아서 전세금을 미리 주고, 공실로 두면 좋겠지만, 계약위반하는 세입자를 위해 그렇게까지 해주는 착한임대인...은 없을겁니다.3.당장 5월말까지는 나가야 수술진행이되고 간호를받을수가있는데  빨리 나갈수있는방법이있는지 궁금합니다새로운 사람이 오는걸 기다리거나, 더 많은 부동산에 광고?를 올리던가, 본인이 직접 새로운 세입자를 구하는게 최선입니다.그게 아니면 그 집은 공실로 두고 전세금은 계약 만료전에 받으셔야겠지요.​​"
전세,부동산쪽으로 궁금한게 있습니다제가 올해 11월에 전세계약이 끝나는데  대장쪽으로 쫌안좋아서 대장수술이 크게 올해말에있는데 이건으로 친척이있는곳 근처에 이사를하여 수술후 간호를받아야되는 상황이라 처음에 계약한 부동산과 집주인께 상황을 말씀드렸고집주인은 당장 전세금이없다 세입자가 오면 그전세금을 주겠다고했습니다 지인부동산들도 일단 구해주는중이고제가 궁금한게 1.전세계약중에 나가도 되는지2. 원래 전세금을 바로못받으면 어떻게해야되는지 3.당장 5월말까지는 나가야 수술진행이되고 간호를받을수가있는데  빨리 나갈수있는방법이있는지 궁금합니다,"전세세입자를 구하신다면 근저당말소특약이 들어갑니다.주변시세에 맞게 내어놓으신다면 큰 문제없습니다.단, 경매낙찰시 이전세입자 명도를 확실하게 하셔야 합니다."
전세,﻿경매로 집을 구매하는데 잔금을 다 치른 후에 등기부에 이전 설정하고전세를 구하는데 올 대출인 상황에서계약서에 말소 조건 적어놓으면세입자가 들어올까요? ㅠ﻿경매도 처음이고 부동산도 이제 알아가서경험이 많으신분들의 조언을 듣고 싶어요 ㅠ﻿,"매도인과 매수인 간에 매매가 되면 임대차현황도 그대로 승계가 되어 임차인은 매수인, 즉 새로운 임대인으로부터 퇴실 시 보증금을 반횐받으실 수 있으니 걱정 안하셔도 됩니다"
전세,안녕하세요.서울에서 전세를 살고있는 사람입니다.전세를 들어오면서 확정일자 받고 전세권 설정은 하지않은 상황입니다.전세들어온 다가구주택은 융자 0%에 안전매물이라하여 들어오게되었구요.오늘 네이버 부동산 심심해서 보다가 지금 살고있는 건물이 나와있는것을 보았는데 만약 건물 소유주가 변하게되면 전세 보증금은 새로 들어올 건물주에게 받는것인가요?건물 주인이 변화되더라도 보증금을 받을 수 있는 것인지 문의드립니다.,"매도인과 매수인 간에 매매가 되면 임대차현황도 그대로 승계가 되어 임차인은 매수인, 즉 새로운 임대인으로부터 퇴실 시 보증금을 반횐받으실 수 있으니 걱정 안하셔도 됩니다"
전세,1. 부동산 투자 시 예를들어 매수금액이 3억이고 전세금이 2억 8천실투자금이 2천이라고 한다면 이 전세금 2억 8천은 대출을 받았다는 말인가요?2. 전세 증액(증액분)이 쉽게 말해 무슨 뜻인가요?3. 전세 재계약이 무슨 말인가요?,"가족관계에서의 전세계약에서는 전세보증금 담보대출 안되구요.​또한, 전세보증금담보대출 받으려면 반드시 부동산 통한 전세계약서 준비되어야만 합니다."
전세,"부동산전세대출 알아보는중인데아직 프리랜서 종소세 신고 전이라, 무소득으로 확인되는 상황입니다.원천징수서류에만 소득이 확인되는데요.혹시 대출가능한 은행 소개시켜줄만한 법무사 있을까요?","입출식 통장을 개설하여 거래하는 은행에 현재 무소득자로 융자상담을 받아서 대출을 하게 되면 청년버팀목의 경우 3000만원 정도까지는 대출이 가능 할 것이므로 체크 해 보시기 바랍니다."
전세,"안녕하세요, 먼저 상황부터 설명드리자면 내년에 결혼을 앞둔 커플이고 남자 : 부모님 명의 집에서 거주 (2가구 소유 - 오래된 할머니집, 투룸 오피스텔)여자 : 원룸전세 거주 중 입니다. (전세계약 만료 1년이상 남음)올해말 준공되는 부모님 소유 주택조합 아파트에여자친구명의로 전세계약을 해서 신혼집으로 살 예정입니다. (혼인신고 안할예정)질문내용입니다.1) 여자 측에서 원룸전세가 만료되지 않았는데, 또 다른 전세계약이 가능한지? (청년버팀목전세대출)2) 기존 원룸전세집 돈을 못받을거라 예상되는데, 대항권을 위해 전입신고를 안해도 되는지?3) 만약 전입신고를 반드시 해야한다면 전세돈을 받을 수 있는 법적 조치는 무엇인지?4) 남자의 부모님집 <-> 여자친구 전세 계약 건에, 남자가 동거인으로 등록 가능한지? (혼인신고 X)부동산에 문외하여 두서없이 적은듯합니다. 쉽게 설명해주시면 감사하겠습니다.",믿을만 합니다
전세,"안녕하세요 중소기업청년취업전세자금대출을 알아보던중서울 잠실에 9280 전세에 7만원 관리비에 혹해서 7평에 전용면적 5.4평그날 당일 부동산을 방문해서, 가계약 500만원 입금하고 확정일자 받았습니다.계약할때 임대인의 외국방문과 저의 출근시간이 겹쳐서 직접대면하여 계약하진못했고오전에 임대인이 방문하여 계약서에 내용 도장 및 작성하였고저는 퇴근후에 가서 계약서 마무리하는식으로 작성하였습니다.자세히 알아보니 비대면계약시 책임은 전적으로 세입자에게 있고,공시지가도 7800정도로 깡통전세가 우려된다는 주변 지인들의 조언으로 자세히 파고들어보니아무리 봐도 조금 위험한 매물인거 같습니다.8월 10일에 이사하기로 하였고 전세입자도 8월 10일에 방을 빼주기로 하였습니다.깡통전세사기에 3박자가 다맞는거 같아서 ㅠㅠㅠ중소기업청년전세자금 대출 불가시 계약 해지 특약을 걸어두었는데,1. 중소기업청년전세자금 대출불가판정을 받을수 있는 방법 ( 계약 해지를 위한 )2. 비대면 계약했고 확정일자까지 받은 매물이지만 전세사기가 우려되어서 계약파기를 하고싶은데방법이 없을까 하고 질문드립니다.등기부 등본에 임대사업자 18년도9월 14일에 에 민간임대사업 신청하셨고  을구에는 아무이상이 없습니다 융자도 없구요 비대면 계약한게 자꾸 맘에 걸리고 500만원을 물리고서라도 계약을 해지해야할지아니면 500만원을 받을순 없는지500만원을 손해안보고 전세계약을 해야하는지 감이 안옵니다...","전세금 2.00억 안전하려면융자 없이매매가 2.50억 이상나와야집 80% 경매 낙찰로 망해도 안전합니다. 깡통전세 조심하시구요."
